employee_id,full_name,age,education_level,hire_date,exit_date,department,job_role,job_level,employment_type,base_salary_annual,store_location,store_location_latitude,store_location_longitude,store_id,manager_id,manager_name,manager_status,is_active,tenure_days,tenure_months,tenure_band,age_band
EMP003147,Erica Lane,34,High School,2021-10-01,2024-04-03,Logistics/Warehousing,Stock Clerk,Entry,Seasonal,12381.38,New York,40.7128,-74.006,STR012,EMP003098,Jenna Garcia,Senior Manager,False,915,30,1-3,25-34
EMP003148,Christina Taylor,44,Some College,2019-09-22,,Logistics/Warehousing,Warehouse Supervisor,Supervisor,Part-time,32397.8,Las Vegas,36.1699,-115.1398,STR043,EMP003215,Susan May,Senior Manager,True,1927,63,5+,35-44
EMP003149,Elizabeth Miller,35,High School,2020-12-24,,Logistics/Warehousing,Stock Clerk,Entry,Full-time,29873.87,San Jose,37.3382,-121.8863,STR015,EMP003994,Patricia Hale,Senior Manager,True,1468,48,3-5,35-44
EMP003150,Lori Gardner,46,Bachelor's,2020-06-23,2023-04-05,Logistics/Warehousing,Stock Clerk,Entry,Seasonal,10617.38,Austin,30.2672,-97.7431,STR110,EMP003554,Michael Singleton,Manager,False,1016,33,1-3,45-54
EMP003151,Shawn Kim,31,Some College,2019-11-09,,Logistics/Warehousing,Stock Clerk,Entry,Part-time,16981.48,Portland,45.5152,-122.6784,STR117,EMP003586,Stephen Parks,Manager,True,1879,61,5+,25-34
EMP003152,Jeremy Edwards,31,Bachelor's,2020-07-23,,Logistics/Warehousing,Stock Clerk,Entry,Full-time,24483.84,San Jose,37.3382,-121.8863,STR056,EMP003693,Shelia Waller,Manager,True,1622,53,3-5,25-34
EMP003153,Michelle Mcdonald,29,Some College,2013-12-05,,Logistics/Warehousing,Senior Warehouse Worker,Senior_Associate,Full-time,45581.91,Baltimore,39.2904,-76.6122,STR106,EMP003781,Devin Mayer,Manager,True,4044,132,5+,25-34
EMP003154,Jason Jenkins,46,Bachelor's,2020-09-15,,Logistics/Warehousing,Senior Warehouse Worker,Senior_Associate,Part-time,24848.41,New York,40.7128,-74.006,STR031,EMP003856,Tiffany Phillips,Manager,True,1568,51,3-5,45-54
EMP003155,Justin Bernard,46,High School,2021-11-11,2022-08-26,Logistics/Warehousing,Warehouse Worker,Associate,Full-time,33310.55,Houston,29.7604,-95.3698,STR063,EMP003891,Tiffany Johnston,Manager,False,288,9,6-12,45-54
EMP003156,Peter Gilbert,38,Bachelor's,2021-10-07,2022-08-11,Logistics/Warehousing,Stock Clerk,Entry,Full-time,28493.22,Chicago,41.8781,-87.6298,STR106,EMP003892,Phillip Ward,Manager,False,308,10,6-12,35-44
EMP003157,David Hunt,23,Bachelor's,2020-08-25,,Logistics/Warehousing,Warehouse Worker,Associate,Full-time,39235.37,Nashville,36.1627,-86.7816,STR132,EMP004184,Mr. Don Flores,Manager,True,1589,52,3-5,<25
EMP003158,Joshua Cunningham,32,Bachelor's,2020-03-10,,Logistics/Warehousing,Stock Clerk,Entry,Part-time,13584.04,Nashville,36.1627,-86.7816,STR144,EMP003940,Victoria Marshall,Executive,True,1757,57,3-5,25-34
EMP003159,Pedro Long,36,High School,2019-09-09,,Logistics/Warehousing,Warehouse Worker,Associate,Full-time,37896.92,Fort Worth,32.7555,-97.3308,STR112,EMP003098,Jenna Garcia,Senior Manager,True,1940,63,5+,35-44
EMP003160,Aaron Aguirre,24,High School,2021-03-26,,Logistics/Warehousing,Stock Clerk,Entry,Full-time,24923.83,Jacksonville,30.3322,-81.6557,STR105,EMP003215,Susan May,Senior Manager,True,1376,45,3-5,<25
EMP003161,Julia Brown,41,Master's,2021-06-06,,Logistics/Warehousing,Warehouse Worker,Associate,Seasonal,13330.81,New York,40.7128,-74.006,STR083,EMP003552,Elizabeth Miller,Senior Manager,True,1304,42,3-5,35-44
EMP003162,Ronald Santos,35,High School,2020-03-17,2022-09-12,Logistics/Warehousing,Warehouse Worker,Associate,Part-time,16957.78,Columbus,39.9612,-82.9988,STR010,EMP003994,Patricia Hale,Senior Manager,False,909,29,1-3,35-44
EMP003163,Brent Roberts,36,Bachelor's,2020-02-17,2022-03-04,Logistics/Warehousing,Stock Clerk,Entry,Seasonal,10004.18,Detroit,42.3314,-83.0458,STR149,EMP003554,Michael Singleton,Manager,False,746,24,1-3,35-44
EMP003164,Mr. Antonio Yang,25,High School,2021-12-13,2024-07-19,Logistics/Warehousing,Warehouse Worker,Associate,Full-time,34031.57,Nashville,36.1627,-86.7816,STR113,EMP003856,Tiffany Phillips,Manager,False,949,31,1-3,25-34
EMP003165,Nancy Brown,26,High School,2021-09-03,2023-05-20,Logistics/Warehousing,Stock Clerk,Entry,Full-time,22561.76,Dallas,32.7767,-96.797,STR093,EMP003586,Stephen Parks,Manager,False,624,20,1-3,25-34
EMP003166,Charles Yang,37,Master's,2020-09-13,,Logistics/Warehousing,Warehouse Worker,Associate,Full-time,33893.15,Portland,45.5152,-122.6784,STR042,EMP003098,Jenna Garcia,Senior Manager,True,1570,51,3-5,35-44
EMP003167,Danny Lowe PhD,25,High School,2021-02-24,,Logistics/Warehousing,Senior Warehouse Worker,Senior_Associate,Full-time,48906.66,Austin,30.2672,-97.7431,STR039,EMP003693,Shelia Waller,Manager,True,1406,46,3-5,25-34
EMP003168,Eric Hays,28,High School,2020-01-28,,Logistics/Warehousing,Warehouse Worker,Associate,Part-time,17558.83,Portland,45.5152,-122.6784,STR010,EMP003781,Devin Mayer,Manager,True,1799,59,3-5,25-34
EMP003169,John Watts,25,Some College,2017-06-04,2017-12-09,Logistics/Warehousing,Stock Clerk,Entry,Part-time,17786.64,Memphis,35.1495,-90.049,STR127,EMP003891,Tiffany Johnston,Manager,False,188,6,6-12,25-34
EMP003170,Aaron Munoz,42,High School,2020-05-17,,Logistics/Warehousing,Stock Clerk,Entry,Part-time,15658.03,Detroit,42.3314,-83.0458,STR009,EMP003892,Phillip Ward,Manager,True,1689,55,3-5,35-44
EMP003171,Brent Harris,32,Some College,2020-01-15,,Logistics/Warehousing,Stock Clerk,Entry,Full-time,28551.74,Louisville,38.2527,-85.7585,STR105,EMP004184,Mr. Don Flores,Manager,True,1812,59,3-5,25-34
EMP003172,Ross Wallace,26,High School,2016-03-19,,Logistics/Warehousing,Warehouse Supervisor,Supervisor,Contractor,51352.68,Chicago,41.8781,-87.6298,STR104,EMP003940,Victoria Marshall,Executive,True,3209,105,5+,25-34
EMP003173,Bryan Sullivan,33,High School,2020-10-27,,Logistics/Warehousing,Stock Clerk,Entry,Full-time,23594.92,Louisville,38.2527,-85.7585,STR103,EMP003215,Susan May,Senior Manager,True,1526,50,3-5,25-34
EMP003174,Dr. Sarah Payne,28,Some College,2019-08-15,,Logistics/Warehousing,Stock Clerk,Entry,Full-time,23604.63,Charlotte,35.2271,-80.8431,STR150,EMP003552,Elizabeth Miller,Senior Manager,True,1965,64,5+,25-34
EMP003175,Melanie Villarreal,35,Bachelor's,2020-09-24,,Logistics/Warehousing,Senior Warehouse Worker,Senior_Associate,Full-time,36057.38,New York,40.7128,-74.006,STR039,EMP003994,Patricia Hale,Senior Manager,True,1559,51,3-5,35-44
EMP003176,Jessica Fields,34,High School,2020-06-16,,Logistics/Warehousing,Stock Clerk,Entry,Part-time,14313.88,Dallas,32.7767,-96.797,STR008,EMP003554,Michael Singleton,Manager,True,1659,54,3-5,25-34
EMP003177,Robert Sandoval,23,High School,2021-11-15,,Logistics/Warehousing,Stock Clerk,Entry,Part-time,17185.32,Fort Worth,32.7555,-97.3308,STR135,EMP003586,Stephen Parks,Manager,True,1142,37,3-5,<25
EMP003178,Patrick Payne,38,High School,2021-05-12,,Logistics/Warehousing,Stock Clerk,Entry,Full-time,30816.91,Detroit,42.3314,-83.0458,STR056,EMP003693,Shelia Waller,Manager,True,1329,43,3-5,35-44
EMP003179,Dylan Contreras,30,High School,2021-12-09,,Logistics/Warehousing,Warehouse Worker,Associate,Full-time,37769.51,Philadelphia,39.9526,-75.1652,STR010,EMP003781,Devin Mayer,Manager,True,1118,36,3-5,25-34
EMP003180,Katherine Contreras,30,Master's,2021-08-17,,Logistics/Warehousing,Stock Clerk,Entry,Full-time,28851.34,Houston,29.7604,-95.3698,STR130,EMP003856,Tiffany Phillips,Manager,True,1232,40,3-5,25-34
EMP003181,Michael Rodriguez,34,Bachelor's,2021-03-13,,Logistics/Warehousing,Senior Warehouse Worker,Senior_Associate,Full-time,36656.48,Portland,45.5152,-122.6784,STR045,EMP003891,Tiffany Johnston,Manager,True,1389,45,3-5,25-34
EMP003182,Jeffery Johnson,32,Bachelor's,2017-03-11,2024-04-17,Logistics/Warehousing,Warehouse Worker,Associate,Full-time,31470.25,Charlotte,35.2271,-80.8431,STR086,EMP003892,Phillip Ward,Manager,False,2594,85,5+,25-34
EMP003183,Justin Smith,28,High School,2021-10-22,,Logistics/Warehousing,Stock Clerk,Entry,Full-time,25098.07,Memphis,35.1495,-90.049,STR012,EMP004184,Mr. Don Flores,Manager,True,1166,38,3-5,25-34
EMP003184,Matthew Barry,22,Some College,2021-09-26,2024-08-03,Logistics/Warehousing,Warehouse Worker,Associate,Part-time,18599.69,Charlotte,35.2271,-80.8431,STR100,EMP003940,Victoria Marshall,Executive,False,1042,34,1-3,<25
EMP003185,Amanda Meadows,30,High School,2020-03-11,,Logistics/Warehousing,Warehouse Worker,Associate,Full-time,34180.07,New York,40.7128,-74.006,STR032,EMP003098,Jenna Garcia,Senior Manager,True,1756,57,3-5,25-34
EMP003186,Julie Sharp,51,Bachelor's,2019-09-03,,Logistics/Warehousing,Stock Clerk,Entry,Part-time,16413.32,Columbus,39.9612,-82.9988,STR098,EMP003215,Susan May,Senior Manager,True,1946,63,5+,45-54
EMP003187,William Howard,46,High School,2020-07-22,,Logistics/Warehousing,Warehouse Worker,Associate,Full-time,32282.63,Nashville,36.1627,-86.7816,STR020,EMP003781,Devin Mayer,Manager,True,1623,53,3-5,45-54
EMP003188,Kathy Bailey,21,High School,2021-07-16,,Logistics/Warehousing,Stock Clerk,Entry,Full-time,25537.89,Fort Worth,32.7555,-97.3308,STR112,EMP003552,Elizabeth Miller,Senior Manager,True,1264,41,3-5,<25
EMP003189,Jeanette Brown,30,High School,2020-03-29,,Logistics/Warehousing,Stock Clerk,Entry,Part-time,18171.33,Jacksonville,30.3322,-81.6557,STR028,EMP003994,Patricia Hale,Senior Manager,True,1738,57,3-5,25-34
EMP003190,Heather Ball,51,High School,2018-07-08,,Logistics/Warehousing,Stock Clerk,Entry,Full-time,29892.93,Louisville,38.2527,-85.7585,STR133,EMP003554,Michael Singleton,Manager,True,2368,77,5+,45-54
EMP003191,Mike Buchanan,30,Some College,2021-07-09,,Logistics/Warehousing,Warehouse Worker,Associate,Full-time,31693.55,Los Angeles,34.0522,-118.2437,STR131,EMP003586,Stephen Parks,Manager,True,1271,41,3-5,25-34
EMP003192,Phillip Turner,43,Some College,2012-12-18,,Logistics/Warehousing,Stock Clerk,Entry,Part-time,18682.73,Las Vegas,36.1699,-115.1398,STR029,EMP003891,Tiffany Johnston,Manager,True,4396,144,5+,35-44
EMP003193,Thomas Brewer,24,Bachelor's,2021-02-16,,Logistics/Warehousing,Stock Clerk,Entry,Part-time,18916.89,San Antonio,29.4241,-98.4936,STR116,EMP003693,Shelia Waller,Manager,True,1414,46,3-5,<25
EMP003194,John Hopkins,27,High School,2021-02-08,2024-04-01,Logistics/Warehousing,Stock Clerk,Entry,Full-time,25267.43,Seattle,47.6062,-122.3321,STR007,EMP003856,Tiffany Phillips,Manager,False,1148,37,3-5,25-34
EMP003195,Tammy Rowe,26,High School,2019-11-15,2023-01-02,Logistics/Warehousing,Senior Warehouse Worker,Senior_Associate,Seasonal,16126.55,Boston,42.3601,-71.0589,STR050,EMP003892,Phillip Ward,Manager,False,1144,37,3-5,25-34
EMP003196,Beverly Nguyen,27,Some College,2021-04-20,,Logistics/Warehousing,Stock Clerk,Entry,Full-time,27056.34,New York,40.7128,-74.006,STR057,EMP004184,Mr. Don Flores,Manager,True,1351,44,3-5,25-34
EMP003197,Hannah Williamson,29,High School,2019-02-16,,Logistics/Warehousing,Stock Clerk,Entry,Full-time,31411.21,Chicago,41.8781,-87.6298,STR051,EMP003940,Victoria Marshall,Executive,True,2145,70,5+,25-34
EMP003198,Andrew Christian,37,High School,2019-07-05,,Logistics/Warehousing,Stock Clerk,Entry,Part-time,18457.92,Phoenix,33.4484,-112.074,STR098,EMP003098,Jenna Garcia,Senior Manager,True,2006,65,5+,35-44
EMP003199,Brent Rodriguez,47,Bachelor's,2015-04-10,,Logistics/Warehousing,Senior Warehouse Worker,Senior_Associate,Part-time,21923.11,Louisville,38.2527,-85.7585,STR050,EMP003215,Susan May,Senior Manager,True,3553,116,5+,45-54
EMP003200,Karen Wolf,29,High School,2020-10-26,,Logistics/Warehousing,Stock Clerk,Entry,Full-time,25927.31,Detroit,42.3314,-83.0458,STR052,EMP003552,Elizabeth Miller,Senior Manager,True,1527,50,3-5,25-34
EMP003201,Dr. Morgan Young,41,Master's,2014-10-31,,Logistics/Warehousing,Stock Clerk,Entry,Full-time,27533.71,Dallas,32.7767,-96.797,STR037,EMP003994,Patricia Hale,Senior Manager,True,3714,122,5+,35-44
EMP003202,Carrie Stafford,35,Master's,2020-07-17,,Logistics/Warehousing,Warehouse Worker,Associate,Full-time,34037.59,San Antonio,29.4241,-98.4936,STR038,EMP003554,Michael Singleton,Manager,True,1628,53,3-5,35-44
EMP003203,Jennifer Brown,27,Some College,2020-06-20,,Logistics/Warehousing,Stock Clerk,Entry,Part-time,14363.18,Memphis,35.1495,-90.049,STR012,EMP003586,Stephen Parks,Manager,True,1655,54,3-5,25-34
EMP003204,Ashley Bradford,34,Bachelor's,2022-01-01,,Logistics/Warehousing,Senior Warehouse Worker,Senior_Associate,Full-time,47882.25,Phoenix,33.4484,-112.074,STR027,EMP003693,Shelia Waller,Manager,True,1095,35,1-3,25-34
EMP003205,Phillip Obrien,24,Bachelor's,2018-09-13,,Logistics/Warehousing,Warehouse Worker,Associate,Part-time,21673.97,San Antonio,29.4241,-98.4936,STR078,EMP003781,Devin Mayer,Manager,True,2301,75,5+,<25
EMP003206,Tammy Morris,34,Some College,2018-06-22,2024-05-09,Logistics/Warehousing,Stock Clerk,Entry,Seasonal,12151.63,Memphis,35.1495,-90.049,STR044,EMP003856,Tiffany Phillips,Manager,False,2148,70,5+,25-34
EMP003207,Jamie Zhang,21,Some College,2021-10-31,2022-11-02,Logistics/Warehousing,Stock Clerk,Entry,Full-time,30587.64,Dallas,32.7767,-96.797,STR048,EMP003891,Tiffany Johnston,Manager,False,367,12,1-3,<25
EMP003208,Christina King,38,High School,2021-09-12,,Logistics/Warehousing,Senior Warehouse Worker,Senior_Associate,Full-time,46225.34,Jacksonville,30.3322,-81.6557,STR001,EMP003892,Phillip Ward,Manager,True,1206,39,3-5,35-44
EMP003209,Dustin Harris,46,Master's,2021-10-21,,Logistics/Warehousing,Stock Clerk,Entry,Full-time,26392.11,Philadelphia,39.9526,-75.1652,STR055,EMP004184,Mr. Don Flores,Manager,True,1167,38,3-5,45-54
EMP003210,Robert Stokes,39,Bachelor's,2012-08-24,,Logistics/Warehousing,Stock Clerk,Entry,Full-time,28105.47,Charlotte,35.2271,-80.8431,STR076,EMP003940,Victoria Marshall,Executive,True,4512,148,5+,35-44
EMP003211,Kevin Soto,44,Bachelor's,2019-08-31,,Logistics/Warehousing,Warehouse Worker,Associate,Full-time,29924.38,Las Vegas,36.1699,-115.1398,STR140,EMP003098,Jenna Garcia,Senior Manager,True,1949,64,5+,35-44
EMP003212,Christina Patrick,23,High School,2019-11-04,2023-03-09,Logistics/Warehousing,Warehouse Worker,Associate,Full-time,36083.75,San Jose,37.3382,-121.8863,STR064,EMP003215,Susan May,Senior Manager,False,1221,40,3-5,<25
EMP003213,Heather Russell,21,High School,2021-09-11,,Logistics/Warehousing,Warehouse Worker,Associate,Full-time,30151.04,Nashville,36.1627,-86.7816,STR095,EMP003552,Elizabeth Miller,Senior Manager,True,1207,39,3-5,<25
EMP003214,Andrea Lopez,21,High School,2021-10-25,,Logistics/Warehousing,Stock Clerk,Entry,Full-time,28939.5,Portland,45.5152,-122.6784,STR118,EMP003994,Patricia Hale,Senior Manager,True,1163,38,3-5,<25
EMP003215,Susan May,31,Master's,2021-12-30,,Logistics/Warehousing,Supply Chain Director,Senior_Manager,Full-time,89183.93,Chicago,41.8781,-87.6298,STR096,EMP003940,Victoria Marshall,Executive,True,1097,36,3-5,25-34
EMP003216,Ronnie Hudson MD,37,Bachelor's,2012-01-04,,Logistics/Warehousing,Warehouse Worker,Associate,Full-time,29410.62,Los Angeles,34.0522,-118.2437,STR110,EMP003554,Michael Singleton,Manager,True,4745,155,5+,35-44
EMP003217,Luke Hansen,33,Some College,2020-05-31,2024-12-22,Logistics/Warehousing,Senior Warehouse Worker,Senior_Associate,Full-time,37479.27,Houston,29.7604,-95.3698,STR052,EMP003586,Stephen Parks,Manager,False,1666,54,3-5,25-34
EMP003218,Austin Patterson,31,Some College,2019-12-06,2021-12-11,Logistics/Warehousing,Senior Warehouse Worker,Senior_Associate,Part-time,21017.93,Denver,39.7392,-104.9903,STR020,EMP003781,Devin Mayer,Manager,False,736,24,1-3,25-34
EMP003219,Benjamin Miller,32,Bachelor's,2017-11-17,,Logistics/Warehousing,Warehouse Worker,Associate,Full-time,36624.88,Las Vegas,36.1699,-115.1398,STR006,EMP003693,Shelia Waller,Manager,True,2601,85,5+,25-34
EMP003220,Elizabeth Wilson,21,High School,2021-09-06,,Logistics/Warehousing,Stock Clerk,Entry,Full-time,29324.01,Dallas,32.7767,-96.797,STR011,EMP003856,Tiffany Phillips,Manager,True,1212,39,3-5,<25
EMP003221,Kyle Rivera,41,Bachelor's,2016-01-12,,Logistics/Warehousing,Stock Clerk,Entry,Full-time,27149.33,San Antonio,29.4241,-98.4936,STR035,EMP003891,Tiffany Johnston,Manager,True,3276,107,5+,35-44
EMP003222,Todd Nielsen,31,High School,2021-08-04,,Logistics/Warehousing,Stock Clerk,Entry,Full-time,23613.63,Dallas,32.7767,-96.797,STR002,EMP003892,Phillip Ward,Manager,True,1245,40,3-5,25-34
EMP003223,Michael Jones,38,High School,2018-10-14,,Logistics/Warehousing,Warehouse Worker,Associate,Full-time,29002.65,Fort Worth,32.7555,-97.3308,STR108,EMP004184,Mr. Don Flores,Manager,True,2270,74,5+,35-44
EMP003224,Tracy Jones,45,High School,2019-07-14,2021-06-26,Logistics/Warehousing,Senior Warehouse Worker,Senior_Associate,Full-time,35286.93,Baltimore,39.2904,-76.6122,STR127,EMP003940,Victoria Marshall,Executive,False,713,23,1-3,45-54
EMP003225,Sarah Frederick,28,High School,2020-08-31,,Logistics/Warehousing,Warehouse Worker,Associate,Full-time,29988.98,Phoenix,33.4484,-112.074,STR133,EMP003098,Jenna Garcia,Senior Manager,True,1583,52,3-5,25-34
EMP003226,Jennifer Brown,35,High School,2020-03-31,2022-02-02,Logistics/Warehousing,Warehouse Worker,Associate,Full-time,38690.27,Fort Worth,32.7555,-97.3308,STR129,EMP003215,Susan May,Senior Manager,False,673,22,1-3,35-44
EMP003227,Ashley Ruiz,44,Some College,2012-01-04,,Logistics/Warehousing,Stock Clerk,Entry,Part-time,14649.22,Seattle,47.6062,-122.3321,STR091,EMP003552,Elizabeth Miller,Senior Manager,True,4745,155,5+,35-44
EMP003228,Deborah Johnson,27,Some College,2021-03-06,,Logistics/Warehousing,Warehouse Worker,Associate,Part-time,19350.75,San Diego,32.7157,-117.1611,STR085,EMP003994,Patricia Hale,Senior Manager,True,1396,45,3-5,25-34
EMP003229,Dean Cook,28,Some College,2021-12-22,,Logistics/Warehousing,Warehouse Worker,Associate,Part-time,17558.49,Austin,30.2672,-97.7431,STR016,EMP003554,Michael Singleton,Manager,True,1105,36,3-5,25-34
EMP003230,Brenda Payne,39,Bachelor's,2020-08-19,,Logistics/Warehousing,Stock Clerk,Entry,Full-time,24223.61,Philadelphia,39.9526,-75.1652,STR020,EMP003781,Devin Mayer,Manager,True,1595,52,3-5,35-44
EMP003231,Tammy Alvarado,39,Some College,2014-08-25,,Logistics/Warehousing,Stock Clerk,Entry,Part-time,16315.35,Boston,42.3601,-71.0589,STR020,EMP003781,Devin Mayer,Manager,True,3781,124,5+,35-44
EMP003232,Cynthia Jones,30,PhD,2019-04-02,,Logistics/Warehousing,Warehouse Worker,Associate,Full-time,35293.03,Fort Worth,32.7555,-97.3308,STR035,EMP003586,Stephen Parks,Manager,True,2100,68,5+,25-34
EMP003233,Sue Warner,50,Some College,2018-04-23,,Logistics/Warehousing,Stock Clerk,Entry,Full-time,24453.52,New York,40.7128,-74.006,STR076,EMP003693,Shelia Waller,Manager,True,2444,80,5+,45-54
EMP003234,Amanda Zavala,31,High School,2021-12-01,,Logistics/Warehousing,Senior Warehouse Worker,Senior_Associate,Part-time,21519.59,Chicago,41.8781,-87.6298,STR066,EMP003856,Tiffany Phillips,Manager,True,1126,36,3-5,25-34
EMP003235,Linda Salazar,30,Some College,2018-12-04,,Logistics/Warehousing,Warehouse Worker,Associate,Full-time,32692.39,Fort Worth,32.7555,-97.3308,STR038,EMP003891,Tiffany Johnston,Manager,True,2219,72,5+,25-34
EMP003236,Juan Potts,21,High School,2021-01-13,,Logistics/Warehousing,Warehouse Worker,Associate,Part-time,18486.26,Phoenix,33.4484,-112.074,STR130,EMP003892,Phillip Ward,Manager,True,1448,47,3-5,<25
EMP003237,Andrew Johnson,33,High School,2020-12-20,,Logistics/Warehousing,Stock Clerk,Entry,Full-time,24195.54,Charlotte,35.2271,-80.8431,STR119,EMP004184,Mr. Don Flores,Manager,True,1472,48,3-5,25-34
EMP003238,Marie Reynolds,31,High School,2021-05-25,,Logistics/Warehousing,Stock Clerk,Entry,Full-time,31598.63,Detroit,42.3314,-83.0458,STR082,EMP003940,Victoria Marshall,Executive,True,1316,43,3-5,25-34
EMP003239,Samuel Mata,32,High School,2021-07-31,,Logistics/Warehousing,Stock Clerk,Entry,Full-time,28163,Los Angeles,34.0522,-118.2437,STR092,EMP003098,Jenna Garcia,Senior Manager,True,1249,41,3-5,25-34
EMP003240,Anthony Ayala,35,Master's,2021-09-22,2023-05-04,Logistics/Warehousing,Warehouse Worker,Associate,Full-time,34682.54,Memphis,35.1495,-90.049,STR068,EMP003215,Susan May,Senior Manager,False,589,19,1-3,35-44
EMP003241,Kimberly Dalton,30,High School,2020-10-08,2023-08-10,Logistics/Warehousing,Stock Clerk,Entry,Full-time,26157.75,Houston,29.7604,-95.3698,STR123,EMP003552,Elizabeth Miller,Senior Manager,False,1036,34,1-3,25-34
EMP003242,Nancy Tran,29,High School,2019-08-29,,Logistics/Warehousing,Senior Warehouse Worker,Senior_Associate,Full-time,41434.17,New York,40.7128,-74.006,STR122,EMP003994,Patricia Hale,Senior Manager,True,1951,64,5+,25-34
EMP003243,Ralph Dominguez,21,High School,2021-09-01,,Logistics/Warehousing,Warehouse Worker,Associate,Full-time,34490.86,Detroit,42.3314,-83.0458,STR030,EMP003554,Michael Singleton,Manager,True,1217,39,3-5,<25
EMP003244,Jeffery Taylor,32,High School,2021-06-27,,Logistics/Warehousing,Stock Clerk,Entry,Full-time,28964.3,Fort Worth,32.7555,-97.3308,STR005,EMP003586,Stephen Parks,Manager,True,1283,42,3-5,25-34
